회원번호,조합원상태,성별,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,연령대_30_50대,방문횟수,연령
102911488,1,0,0,0,0,50대,9764.0,분당구,구미동,0,1,1,59.0
1029179840,1,0,0,0,0,50대,1322375.0,수지구,풍덕천동,0,1,41,55.0
1029203968,1,0,0,0,0,40대,48626.0,기타,기타,0,1,2,42.0
1029320896,1,0,0,0,0,40대,4116.0,수지구,신봉동,0,1,1,45.0
1029415552,1,0,0,0,0,40대,3733.0,기타,기타,0,1,1,41.0
1029848000,1,0,0,0,0,50대,9380.0,수지구,풍덕천동,0,1,2,55.0
1030087424,1,0,0,0,0,50대,23738.0,기흥구,중동,0,1,2,57.0
103013568,1,0,0,0,0,50대,35608.0,수지구,상현동,0,1,4,55.0
1030271168,1,0,0,0,0,40대,200248.0,수지구,상현동,0,1,14,44.0
1030382528,1,0,0,0,0,40대,86531.0,분당구,수내동,0,1,3,46.0
1030503168,1,0,1,0,0,50대,497360.0,수지구,신봉동,0,1,24,50.0
1030573696,1,0,0,0,0,60대이상,16846.0,기타,기타,1,0,1,64.0
1030716608,1,1,0,0,0,20대이하,219871.0,수지구,동천동,0,0,15,29.0
1030729600,1,0,0,0,0,40대,340000.0,분당구,기타,0,1,24,47.0
1030818688,1,0,0,0,0,40대,107685.0,수지구,동천동,0,1,4,44.0
1030965312,1,0,1,0,0,50대,700293.0,수지구,상현동,0,1,35,59.0
1031186176,1,0,1,0,0,50대,572491.0,수지구,풍덕천동,0,1,17,51.0
1031195456,1,0,0,1,0,40대,78683.0,수지구,동천동,0,1,1,45.0
1031245568,1,1,0,0,0,50대,181297.0,수지구,상현동,0,1,8,52.0
1031767104,1,0,0,0,0,40대,117928.0,수지구,성복동,0,1,7,40.0
1031806080,1,0,0,0,0,50대,107207.0,중원구,금광동,0,1,3,57.0
1031863616,1,0,0,0,0,50대,11486.0,수지구,상현동,0,1,1,55.0
1031948992,1,0,0,0,0,40대,68344.0,수지구,동천동,0,1,5,44.0
1032097472,1,0,0,0,0,40대,225802.0,수지구,풍덕천동,0,1,14,47.0
1032179136,1,0,1,0,0,40대,1078922.0,수지구,풍덕천동,0,1,32,42.0
1032255232,1,0,0,0,0,40대,49010.0,분당구,정자동,0,1,3,45.0
1032466816,1,0,0,0,0,30대,82417.0,수지구,풍덕천동,0,1,4,39.0
1032552192,1,0,0,0,0,50대,1430776.0,수지구,동천동,0,1,43,59.0
1032606016,1,0,0,0,0,40대,36144.0,기타,기타,0,1,4,41.0
1032641280,1,0,0,0,0,30대,13114.0,수지구,동천동,0,1,2,38.0
1032734080,1,0,0,0,0,40대,81458.0,수지구,풍덕천동,0,1,8,46.0
1033040320,1,1,0,0,0,30대,412940.0,기흥구,보정동,0,1,6,39.0
1033086720,1,0,0,0,0,30대,265720.0,수지구,죽전동,0,1,10,37.0
1033149824,1,0,1,0,0,40대,483868.0,수지구,성복동,0,1,28,40.0
1033227776,1,0,0,0,0,60대이상,17038.0,수지구,신봉동,1,0,1,62.0
1033379968,1,0,0,0,0,30대,174020.0,수지구,풍덕천동,0,1,5,38.0
1033548864,1,0,0,0,0,60대이상,75716.0,수지구,동천동,1,0,4,67.0
1033682496,1,0,0,1,0,40대,333108.0,기타,기타,0,1,1,40.0
1033853248,1,0,0,0,0,40대,77247.0,수지구,상현동,0,1,4,44.0
1033962752,1,0,0,0,0,40대,29290.0,수지구,상현동,0,1,3,42.0
1033999872,1,0,0,0,0,40대,93328.0,수지구,동천동,0,1,4,42.0
1034508416,1,0,0,0,0,50대,46712.0,수지구,풍덕천동,0,1,2,54.0
1034569664,1,0,0,0,0,60대이상,91892.0,수지구,신봉동,1,0,8,66.0
1034619776,1,0,1,0,0,30대,399766.0,기타,기타,0,1,22,36.0
1034623488,1,0,0,0,0,40대,295682.0,수지구,신봉동,0,1,17,40.0
1034656896,1,0,0,0,0,40대,327610.0,분당구,수내동,0,1,27,47.0
1034675456,1,0,0,0,0,40대,105388.0,수지구,동천동,0,1,7,40.0
1034790528,1,0,0,0,0,60대이상,16751.0,기타,기타,1,0,1,65.0
1034840640,1,0,0,0,0,40대,85001.0,기흥구,보정동,0,1,3,47.0
1035028096,1,0,0,0,0,40대,23356.0,수원 영통구,기타,0,1,1,44.0
1035380736,1,0,0,0,0,50대,33310.0,수지구,풍덕천동,0,1,5,57.0
1035466112,1,0,0,1,1,40대,1835504.0,수지구,풍덕천동,0,1,76,47.0
1035627584,1,0,0,0,0,40대,117737.0,수지구,상현동,0,1,7,45.0
1035751936,1,0,1,0,0,50대,508415.0,수지구,풍덕천동,0,1,15,50.0
1035777920,1,0,0,0,0,60대이상,16847.0,수지구,풍덕천동,1,0,1,72.0
1036134272,1,0,0,0,0,40대,111037.0,수지구,풍덕천동,0,1,4,46.0
1036163968,1,0,0,0,0,40대,21250.0,수지구,동천동,0,1,5,43.0
1036201088,1,0,0,0,0,40대,151279.0,기흥구,보정동,0,1,18,48.0
1036336576,1,0,1,0,0,50대,330830.0,수지구,풍덕천동,0,1,10,52.0
1036403392,1,0,0,0,0,40대,165788.0,수지구,신봉동,0,1,14,44.0
1036759744,1,0,0,0,0,40대,402697.0,수지구,신봉동,0,1,17,41.0
1036906368,1,0,0,0,0,30대,82512.0,수지구,풍덕천동,0,1,10,37.0
103700288,1,0,1,0,0,50대,837323.0,수지구,풍덕천동,0,1,33,59.0
1037078976,1,0,0,0,0,30대,5649.0,기타,기타,0,1,4,32.0
1037275712,1,1,0,0,0,40대,17038.0,수원 영통구,기타,0,1,1,45.0
1037502144,1,0,0,0,0,30대,177563.0,기흥구,동백동,0,1,7,38.0
1037607936,1,0,0,0,0,50대,127117.0,수지구,신봉동,0,1,15,51.0
1037708160,1,0,0,0,0,50대,18666.0,분당구,판교동,0,1,2,56.0
1037819520,1,0,0,0,0,40대,4977.0,수지구,상현동,0,1,1,41.0
1037945728,1,0,0,1,0,50대,117354.0,기타,기타,0,1,6,54.0
1037997696,1,0,0,0,0,60대이상,34460.0,수지구,동천동,1,0,2,61.0
1038044096,1,0,0,1,0,50대,85000.0,수원 영통구,기타,0,1,4,50.0
1038073792,1,0,0,0,0,40대,227299.0,수지구,풍덕천동,0,1,18,46.0
1038135040,1,0,0,0,0,50대,228389.0,수지구,상현동,0,1,14,51.0
1038166592,1,0,0,0,0,40대,146069.0,수지구,동천동,0,1,7,41.0
1038391168,1,0,0,0,0,40대,233652.0,수지구,상현동,0,1,13,44.0
1038448704,1,0,0,0,0,40대,84043.0,수지구,상현동,0,1,5,44.0
1038548928,1,0,0,0,0,30대,160714.0,수지구,풍덕천동,0,1,9,37.0
1038571200,1,0,0,0,0,40대,25270.0,수지구,동천동,0,1,3,44.0
1038591616,1,0,0,0,0,30대,248015.0,수지구,동천동,0,1,19,37.0
1038741952,0,0,0,0,0,40대,17995.0,수지구,동천동,0,1,1,49.0
1038955392,1,0,0,0,0,60대이상,37522.0,수지구,상현동,1,0,1,62.0
1039222656,1,0,0,0,0,30대,296832.0,수지구,상현동,0,1,13,38.0
1039235648,1,0,0,0,0,50대,41350.0,수지구,상현동,0,1,4,54.0
1039248640,1,0,0,0,0,30대,4212.0,기흥구,동백동,0,1,1,37.0
1039376704,1,0,0,0,0,30대,21059.0,화성,기타,0,1,2,38.0
1039577152,1,0,1,0,0,40대,453811.0,수지구,신봉동,0,1,24,40.0
1039597568,1,0,0,0,0,40대,203022.0,수지구,신봉동,0,1,6,44.0
1039623552,1,0,0,0,0,30대,1216707.0,수지구,성복동,0,1,32,36.0
1039677376,1,0,0,0,0,50대,21059.0,수지구,동천동,0,1,1,53.0
1039751616,1,0,0,0,0,40대,101273.0,수지구,신봉동,0,1,6,49.0
1039816576,1,0,0,0,0,50대,277399.0,분당구,정자동,0,1,12,51.0
1039853696,1,0,1,0,0,60대이상,495356.0,서울 강남구,기타,1,0,34,68.0
1039965056,1,0,0,0,0,40대,9955.0,수지구,풍덕천동,0,1,3,40.0
1039972480,1,0,0,1,1,40대,1886999.0,수지구,상현동,0,1,95,42.0
1040081984,1,0,0,1,0,40대,2147693.0,수지구,동천동,0,1,83,43.0
1040111680,1,0,0,0,0,30대,58198.0,처인구,역북동,0,1,3,35.0
1040210048,1,0,0,1,0,40대,2699119.0,수지구,동천동,0,1,73,42.0
1040260160,1,0,0,0,0,40대,18570.0,기타,기타,0,1,2,43.0
1040393792,1,0,0,0,0,30대,656451.0,수지구,상현동,0,1,39,37.0
1040436480,1,0,0,1,0,40대,868333.0,수지구,동천동,0,1,55,40.0
1040722304,1,0,0,0,0,40대,53986.0,수원 영통구,기타,0,1,2,48.0
1040816960,1,0,0,0,0,30대,15315.0,수지구,상현동,0,1,1,35.0
1040880064,1,0,0,1,0,30대,10338.0,수지구,성복동,0,1,1,39.0
1041203008,1,0,0,0,0,30대,49678.0,수지구,기타,0,1,3,38.0
1041319936,1,0,1,1,0,40대,430743.0,수지구,풍덕천동,0,1,13,45.0
1041633600,1,0,0,0,0,40대,25174.0,수지구,풍덕천동,0,1,5,41.0
1041722688,1,0,0,1,0,30대,388146.0,수지구,신봉동,0,1,39,38.0
1041770944,1,0,0,0,0,50대,6510.0,수지구,풍덕천동,0,1,1,50.0
1041837760,1,0,0,1,0,30대,20293.0,기타,기타,0,1,4,37.0
1041843328,1,1,0,0,0,60대이상,38671.0,기타,기타,1,0,1,67.0
1041917568,1,1,0,0,0,30대,127882.0,분당구,정자동,0,1,1,39.0
1041958400,1,0,1,0,0,40대,739537.0,수지구,상현동,0,1,28,47.0
1042366720,1,0,0,0,0,40대,108834.0,수지구,풍덕천동,0,1,7,42.0
1042452096,1,0,0,0,0,40대,99741.0,수지구,풍덕천동,0,1,2,44.0
1042752768,1,0,0,0,0,50대,170670.0,수지구,동천동,0,1,15,53.0
1042767616,1,0,0,1,0,40대,1121942.0,수지구,동천동,0,1,51,48.0
1042869696,1,0,0,1,0,40대,1020855.0,수지구,신봉동,0,1,62,40.0
1043070144,1,0,1,0,0,40대,401451.0,수지구,상현동,0,1,12,40.0
1043079424,1,0,0,1,0,40대,1094594.0,수지구,동천동,0,1,63,40.0
104353600,1,1,0,0,0,60대이상,593563.0,수지구,상현동,1,0,37,69.0
104355456,1,0,0,0,0,40대,135732.0,수지구,신봉동,0,1,2,48.0
1043565696,1,0,0,0,0,50대,23930.0,기흥구,보정동,0,1,3,51.0
1043571264,1,0,0,0,0,40대,10338.0,수지구,신봉동,0,1,1,41.0
1043647360,1,0,0,0,0,40대,62793.0,기타,기타,0,1,6,45.0
1043766144,1,0,0,0,0,40대,17517.0,수지구,풍덕천동,0,1,2,44.0
1043857088,1,0,0,0,0,50대,15890.0,기타,기타,0,1,1,57.0
1043914624,1,0,0,0,0,50대,285441.0,수지구,풍덕천동,0,1,8,57.0
1044241280,1,0,0,0,0,40대,63366.0,수지구,동천동,0,1,7,42.0
1044365632,1,0,0,0,0,40대,8806.0,수지구,풍덕천동,0,1,3,46.0
1044441728,1,0,0,0,0,40대,3255.0,수원 장안구,기타,0,1,1,44.0
1044606912,1,0,0,0,0,40대,29674.0,수지구,풍덕천동,0,1,2,42.0
1044681152,1,0,0,0,0,40대,7466.0,기타,기타,0,1,1,48.0
1044818496,1,0,0,0,0,60대이상,230784.0,기타,기타,1,0,14,75.0
1044846336,1,0,0,0,0,40대,248600.0,수지구,상현동,0,1,7,43.0
1044946560,1,0,0,0,0,50대,18761.0,분당구,정자동,0,1,1,52.0
1044965120,1,0,0,0,0,40대,144061.0,기타,기타,0,1,15,43.0
1045137728,1,0,0,0,0,40대,7658.0,수지구,풍덕천동,0,1,1,48.0
1045172992,1,1,0,0,0,30대,20867.0,수지구,상현동,0,1,1,39.0
1045185984,1,0,0,0,0,30대,120225.0,기타,기타,0,1,12,39.0
1045401280,0,0,0,0,0,50대,217189.0,수지구,신봉동,0,1,9,57.0
1045820736,1,0,0,0,0,30대,216902.0,수지구,동천동,0,1,4,36.0
1045945088,1,0,0,0,0,40대,144441.0,수지구,동천동,0,1,10,44.0
1046088000,1,0,0,0,0,60대이상,96104.0,수지구,동천동,1,0,3,74.0
1046097280,1,0,0,0,0,30대,126066.0,수지구,신봉동,0,1,7,39.0
1046156672,1,0,0,0,0,40대,21059.0,수지구,동천동,0,1,2,40.0
1046214208,1,0,0,0,0,40대,26993.0,수지구,성복동,0,1,1,42.0
1046219776,1,0,0,0,0,30대,85191.0,분당구,수내동,0,1,4,35.0
104663552,1,0,0,0,0,60대이상,909251.0,수지구,상현동,1,0,38,60.0
1046735744,1,0,0,0,0,60대이상,252701.0,수지구,상현동,1,0,16,62.0
1046748736,0,0,0,0,0,40대,4020.0,수지구,풍덕천동,0,1,1,48.0
1046763584,1,0,0,0,0,40대,67484.0,분당구,수내동,0,1,3,45.0
104678400,1,0,0,0,0,50대,342298.0,수지구,풍덕천동,0,1,13,57.0
104683968,1,0,0,0,1,60대이상,1529864.0,수지구,풍덕천동,1,0,109,72.0
1046871232,1,1,0,0,0,40대,42117.0,기타,기타,0,1,2,42.0
1047168192,1,0,1,0,0,60대이상,945207.0,수지구,성복동,1,0,34,64.0
1047184896,1,0,0,0,0,40대,438812.0,수지구,풍덕천동,0,1,39,40.0
1047253568,1,0,0,0,0,50대,226473.0,분당구,수내동,0,1,25,52.0
1047255424,1,0,0,0,0,40대,18761.0,기타,기타,0,1,1,44.0
1047351936,1,0,0,0,0,40대,49582.0,수지구,성복동,0,1,4,43.0
104735936,1,0,1,0,0,60대이상,906378.0,수지구,신봉동,1,0,15,70.0
1047426176,1,0,0,0,0,30대,95050.0,수지구,풍덕천동,0,1,6,39.0
1047496704,1,1,0,0,0,60대이상,65952.0,수지구,신봉동,1,0,7,69.0
104754496,1,0,1,0,0,50대,790655.0,수지구,동천동,0,1,25,56.0
1047680448,1,0,0,0,0,30대,33311.0,수지구,상현동,0,1,2,35.0
1047977408,1,0,0,0,0,50대,138508.0,기흥구,마북동,0,1,7,54.0
104800896,1,0,0,0,0,60대이상,308987.0,수지구,상현동,1,0,13,67.0
1048112896,1,0,0,0,0,30대,12731.0,수지구,풍덕천동,0,1,2,39.0
1048124032,1,0,0,0,0,40대,7849.0,수원 영통구,기타,0,1,1,40.0
1048164864,1,0,0,0,0,60대이상,622664.0,수지구,풍덕천동,1,0,34,72.0
1048363456,1,0,0,0,0,30대,134008.0,수지구,동천동,0,1,4,36.0
104871424,1,0,0,0,0,60대이상,17995.0,기흥구,마북동,1,0,1,64.0
1048925824,1,0,0,0,0,40대,55614.0,수지구,신봉동,0,1,2,42.0
1049232064,1,0,0,0,0,40대,262464.0,수지구,풍덕천동,0,1,4,49.0
1049465920,1,0,0,0,0,40대,180816.0,수지구,풍덕천동,0,1,17,44.0
1049686784,1,0,0,1,0,40대,898793.0,수지구,풍덕천동,0,1,59,40.0
1049727616,1,1,0,0,0,30대,101559.0,수지구,풍덕천동,0,1,10,39.0
1049946624,1,0,1,0,0,40대,595573.0,수지구,동천동,0,1,25,47.0
1050169344,1,0,0,0,0,60대이상,47574.0,수지구,동천동,1,0,5,68.0
1050212032,1,0,0,0,0,60대이상,333300.0,수지구,동천동,1,0,14,75.0
1050228736,1,0,0,0,0,40대,63559.0,수지구,풍덕천동,0,1,3,43.0
1050286272,1,0,0,0,0,50대,3637.0,기타,기타,0,1,1,53.0
1050419904,1,0,0,0,0,30대,79065.0,수지구,풍덕천동,0,1,6,36.0
1050496000,1,0,0,0,0,40대,15315.0,수지구,죽전동,0,1,1,49.0
105060736,0,0,0,0,0,50대,27759.0,수지구,신봉동,0,1,1,57.0
1050668608,1,0,0,0,0,40대,576545.0,수지구,신봉동,0,1,19,40.0
1050711296,1,0,0,0,0,30대,14741.0,기흥구,청덕동,0,1,1,34.0
105071872,1,0,0,0,0,60대이상,1510854.0,분당구,수내동,1,0,46,78.0
1050737280,1,0,0,0,0,50대,495352.0,수지구,풍덕천동,0,1,24,51.0
1050750272,1,0,0,0,0,30대,122139.0,수지구,풍덕천동,0,1,9,39.0
1051099200,1,0,0,1,0,50대,1351674.0,분당구,수내동,0,1,60,50.0
1051138176,1,0,0,0,0,30대,209840.0,기타,기타,0,1,20,33.0
1051308928,1,0,0,0,0,40대,8615.0,기흥구,보정동,0,1,1,41.0
1051694976,1,0,0,0,0,60대이상,61836.0,수지구,신봉동,1,0,6,69.0
1051836032,1,0,0,0,0,60대이상,410165.0,수지구,상현동,1,0,34,69.0
1051939968,1,0,0,1,1,40대,2343714.0,수지구,상현동,0,1,137,46.0
1052012352,1,0,0,0,0,40대,43074.0,수지구,풍덕천동,0,1,3,40.0
1052060608,1,0,0,0,0,40대,249972.0,수지구,풍덕천동,0,1,9,48.0
1052064320,1,0,0,0,0,60대이상,793771.0,수지구,풍덕천동,1,0,44,86.0
1052101440,1,0,1,0,0,40대,398104.0,수지구,죽전동,0,1,19,46.0
1052526464,1,1,0,0,0,30대,31110.0,분당구,구미동,0,1,6,39.0
1052641536,1,0,0,0,0,30대,99261.0,서울 송파구,기타,0,1,14,34.0
1052858688,1,0,0,0,0,30대,44224.0,수지구,동천동,0,1,12,31.0
1053400640,1,0,0,0,0,30대,39245.0,수지구,신봉동,0,1,1,32.0
1053473024,1,0,0,0,0,40대,5935.0,수지구,동천동,0,1,1,43.0
1053499008,1,0,0,0,0,40대,168048.0,수지구,성복동,0,1,3,44.0
1053627072,1,1,0,0,0,40대,46138.0,기타,기타,0,1,1,46.0
1053834944,1,0,0,0,0,40대,39629.0,서울 송파구,기타,0,1,5,44.0
1054029824,1,0,0,0,0,40대,70833.0,수지구,동천동,0,1,1,43.0
1054053952,1,0,0,0,0,60대이상,50924.0,수지구,동천동,1,0,1,60.0
1054163456,1,0,0,0,0,30대,88829.0,수지구,죽전동,0,1,2,38.0
1054293376,1,0,0,0,0,50대,232025.0,수지구,성복동,0,1,5,58.0
1054317504,1,0,0,0,0,40대,278793.0,수지구,풍덕천동,0,1,16,43.0
1054410304,1,0,0,0,0,30대,97539.0,수지구,신봉동,0,1,7,39.0
1054595904,1,0,0,0,0,30대,36757.0,기타,기타,0,1,3,37.0
1054803776,1,0,0,1,0,50대,123776.0,수지구,풍덕천동,0,1,6,53.0
1054805632,1,0,0,0,0,50대,324686.0,수지구,풍덕천동,0,1,15,50.0
1054961536,1,1,0,0,0,50대,339139.0,수지구,풍덕천동,0,1,14,50.0
1055243648,1,0,0,0,0,40대,24696.0,수지구,상현동,0,1,3,44.0
1055312320,1,1,0,0,0,20대이하,41925.0,기타,기타,0,0,3,28.0
1055588864,1,0,0,0,0,60대이상,1446273.0,수지구,동천동,1,0,70,60.0
1055971200,1,0,0,1,0,40대,514735.0,수지구,풍덕천동,0,1,48,44.0
1055976768,1,0,0,0,0,60대이상,56858.0,수지구,동천동,1,0,5,75.0
1056167936,1,0,0,1,0,30대,2524233.0,수지구,신봉동,0,1,63,38.0
1056193920,1,0,0,0,0,30대,17421.0,수지구,성복동,0,1,2,34.0
1056297856,1,0,0,0,0,60대이상,13784.0,수지구,풍덕천동,1,0,2,61.0
1056303424,1,0,1,0,0,50대,983721.0,수지구,동천동,0,1,33,56.0
1056314560,1,0,0,0,0,60대이상,17421.0,수지구,풍덕천동,1,0,1,69.0
1056318272,1,0,0,0,0,40대,222837.0,수지구,풍덕천동,0,1,25,49.0
105634240,1,0,0,0,0,50대,102421.0,수지구,풍덕천동,0,1,8,59.0
1056394368,1,0,0,1,0,30대,1179988.0,수지구,풍덕천동,0,1,72,39.0
1056489024,1,0,0,0,0,40대,70833.0,기흥구,보정동,0,1,4,41.0
1056596672,1,0,0,0,0,30대,126161.0,수지구,동천동,0,1,7,36.0
1056819392,1,0,0,0,0,60대이상,4020.0,기타,기타,1,0,1,62.0
1056847232,1,1,0,0,0,30대,13975.0,수지구,풍덕천동,0,1,3,38.0
1057253696,0,0,0,0,0,50대,242776.0,수지구,풍덕천동,0,1,24,56.0
1057430016,1,0,0,0,0,60대이상,16273.0,수지구,죽전동,1,0,1,81.0
1057454144,1,0,0,0,0,50대,130468.0,수지구,풍덕천동,0,1,6,53.0
1057554368,1,0,1,0,0,40대,337433.0,수지구,신봉동,0,1,16,48.0
105756736,1,0,1,0,0,60대이상,472765.0,수지구,풍덕천동,1,0,15,68.0
1057615616,1,0,0,0,0,60대이상,112568.0,수지구,풍덕천동,1,0,1,69.0
1057619328,1,0,0,0,0,60대이상,1559670.0,수지구,상현동,1,0,64,73.0
1057712128,1,0,0,0,0,30대,161095.0,수지구,상현동,0,1,9,38.0
1057814208,1,0,0,0,0,50대,221691.0,수지구,상현동,0,1,15,51.0
1057838336,1,0,0,1,0,40대,13784.0,수지구,풍덕천동,0,1,1,45.0
1058061056,1,0,0,0,0,30대,28717.0,분당구,수내동,0,1,2,37.0
1058291200,1,0,1,0,0,40대,777824.0,기타,기타,0,1,27,40.0
1058311616,1,0,0,0,0,60대이상,5743.0,수지구,상현동,1,0,1,61.0
1058319040,1,0,0,0,0,60대이상,191420.0,수지구,풍덕천동,1,0,17,83.0
1058345024,1,0,0,0,0,30대,105963.0,수지구,상현동,0,1,14,37.0
1058411840,1,0,0,0,0,30대,121565.0,수지구,풍덕천동,0,1,3,34.0
1058582592,1,0,0,0,0,40대,4212.0,수지구,성복동,0,1,1,41.0
1058584448,1,0,0,0,0,40대,59538.0,수지구,풍덕천동,0,1,5,48.0
1058985344,1,0,0,0,0,40대,47381.0,수지구,상현동,0,1,4,40.0
1059365824,1,0,0,0,0,50대,127117.0,수지구,성복동,0,1,12,58.0
1059376960,1,0,0,0,0,60대이상,676428.0,수지구,풍덕천동,1,0,33,61.0
1059538432,1,0,0,0,0,30대,15315.0,수지구,상현동,0,1,1,36.0
1059544000,1,0,0,1,1,50대,596049.0,수지구,동천동,0,1,76,50.0
1059790848,1,0,0,0,0,40대,119842.0,수지구,풍덕천동,0,1,7,42.0
1059900352,1,0,0,0,0,50대,96488.0,수지구,풍덕천동,0,1,7,52.0
1060098944,1,0,0,0,0,30대,117256.0,서울 강남구,기타,0,1,9,37.0
1060110080,1,1,0,0,0,40대,74854.0,기타,기타,0,1,7,48.0
1060381056,1,0,0,0,0,40대,15315.0,기타,기타,0,1,1,41.0
1060499840,1,0,0,0,0,40대,14550.0,수지구,풍덕천동,0,1,1,47.0
1060692864,1,0,0,0,0,50대,3829.0,처인구,삼가동,0,1,1,58.0
1060874752,1,0,0,1,0,40대,50158.0,수원 영통구,기타,0,1,1,45.0
1060880320,1,0,0,0,0,30대,43074.0,수지구,풍덕천동,0,1,1,36.0
1061238528,1,0,0,0,0,60대이상,91030.0,수지구,동천동,1,0,3,60.0
1061331328,1,0,0,0,0,40대,26419.0,수지구,상현동,0,1,1,43.0
1061342464,1,0,1,0,0,40대,325737.0,수지구,신봉동,0,1,14,40.0
1061400000,1,0,0,0,0,40대,48052.0,수지구,상현동,0,1,1,44.0
1061643136,1,0,0,0,0,40대,59251.0,수지구,상현동,0,1,7,48.0
1061741504,1,0,0,0,0,50대,52073.0,수지구,풍덕천동,0,1,4,52.0
106174336,1,1,1,0,0,60대이상,605721.0,수지구,풍덕천동,1,0,32,70.0
1061958656,1,0,0,0,0,40대,177561.0,수지구,상현동,0,1,7,40.0
1062120128,1,0,0,0,0,40대,44415.0,수원 영통구,기타,0,1,5,41.0
106220736,1,0,0,0,0,50대,77916.0,기타,기타,0,1,5,52.0
1062521024,1,0,0,0,0,30대,91414.0,수지구,성복동,0,1,5,38.0
106256000,1,0,1,0,0,50대,839093.0,기타,기타,0,1,22,57.0
1062719616,1,0,0,1,0,30대,33885.0,기타,기타,0,1,3,37.0
1062873664,1,0,0,1,0,50대,427873.0,수지구,풍덕천동,0,1,48,53.0
1062910784,1,0,0,0,0,60대이상,4786.0,수지구,성복동,1,0,1,63.0
1062925632,1,0,0,0,0,40대,215233.0,수지구,풍덕천동,0,1,14,45.0
1063077824,1,0,0,0,0,30대,155596.0,수지구,성복동,0,1,11,36.0
1063120512,1,0,0,0,0,50대,1045257.0,수지구,풍덕천동,0,1,44,52.0
1063224448,1,0,0,0,0,30대,304009.0,수지구,상현동,0,1,17,34.0
1063259712,1,0,0,0,0,30대,76289.0,수지구,동천동,0,1,4,35.0
1063447168,1,0,0,1,0,40대,19910.0,수지구,죽전동,0,1,2,40.0
1063499136,1,0,0,1,0,30대,30247.0,분당구,백현동,0,1,2,34.0
1063512128,1,0,1,0,0,50대,1340818.0,수지구,성복동,0,1,29,50.0
1063656896,1,0,0,0,0,30대,98019.0,수지구,풍덕천동,0,1,8,36.0
1064106048,1,0,0,0,0,60대이상,33120.0,수지구,풍덕천동,1,0,2,66.0
1064364032,1,0,0,0,0,50대,4212.0,기타,기타,0,1,1,51.0
106437888,1,0,0,0,0,50대,13018.0,분당구,수내동,0,1,1,53.0
1064518080,1,0,0,1,0,40대,106824.0,수지구,풍덕천동,0,1,3,49.0
1064549632,1,0,0,0,0,40대,264838.0,수지구,풍덕천동,0,1,17,49.0
1064785344,1,0,0,0,0,40대,98017.0,기타,기타,0,1,4,44.0
1064867008,1,0,0,0,0,40대,92849.0,수지구,죽전동,0,1,3,40.0
1065147264,1,0,0,0,0,50대,4020.0,수지구,동천동,0,1,1,54.0
1065314304,1,1,0,0,0,50대,6892.0,분당구,중동,0,1,1,51.0
1065769024,1,0,0,0,0,30대,11199.0,서울 강남구,기타,0,1,3,38.0
1065780160,1,0,0,0,0,40대,4977.0,기타,기타,0,1,1,41.0
1065796864,1,0,0,0,0,40대,1149.0,수지구,신봉동,0,1,1,45.0
1065995456,1,0,0,0,0,40대,45084.0,수지구,풍덕천동,0,1,4,45.0
1066054848,1,0,0,0,0,60대이상,348710.0,수지구,동천동,1,0,18,70.0
1066088256,1,0,0,0,0,30대,22590.0,수지구,풍덕천동,0,1,2,39.0
1066121664,1,0,0,0,0,40대,140232.0,수지구,상현동,0,1,8,43.0
1066225600,1,0,0,0,0,40대,237962.0,수지구,상현동,0,1,6,46.0
1066292416,1,0,0,0,0,30대,1231712.0,수지구,상현동,0,1,47,38.0
1066414912,1,0,0,0,0,30대,18953.0,화성,기타,0,1,1,30.0
1066431616,1,0,0,0,0,30대,8806.0,수지구,풍덕천동,0,1,1,35.0
1066531840,1,1,1,0,0,30대,700483.0,수지구,상현동,0,1,16,38.0
1066732288,1,1,0,0,0,30대,2297.0,수지구,풍덕천동,0,1,1,38.0
1067003264,1,0,0,0,0,30대,48148.0,수원 영통구,기타,0,1,1,38.0
1067368896,1,0,0,0,0,40대,9955.0,수지구,풍덕천동,0,1,1,45.0
1067393024,1,1,0,0,0,60대이상,4020.0,수지구,상현동,1,0,1,73.0
1067417152,1,0,0,0,0,50대,44893.0,기흥구,마북동,0,1,2,58.0
1067472832,1,0,0,0,0,50대,167512.0,수지구,동천동,0,1,5,59.0
106760832,1,0,0,0,0,60대이상,7849.0,분당구,정자동,1,0,1,62.0
1067673280,1,1,0,0,0,40대,255099.0,기타,기타,0,1,14,40.0
1068063040,1,0,0,0,0,60대이상,270238.0,수지구,풍덕천동,1,0,18,66.0
1068207808,1,0,0,0,0,30대,20676.0,수지구,풍덕천동,0,1,2,36.0
106829504,1,0,0,0,0,40대,309754.0,처인구,기타,0,1,8,49.0
1068428672,1,0,0,0,0,40대,173060.0,수지구,풍덕천동,0,1,15,45.0
1068488064,1,0,0,0,0,40대,389867.0,수지구,풍덕천동,0,1,28,44.0
1068701504,1,0,0,0,0,40대,403360.0,수지구,풍덕천동,0,1,18,42.0
1068775744,1,0,0,1,0,40대,1020854.0,수지구,풍덕천동,0,1,62,45.0
1068781312,1,0,0,0,0,30대,29098.0,수지구,동천동,0,1,3,37.0
1068985472,1,0,0,0,0,60대이상,43648.0,수지구,상현동,1,0,2,73.0
