회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,구매매장
1033999872,1,0,42.0,0,0,0,40대,93328.0,수지구,동천동,0,4,1,매장C
1034508416,1,0,54.0,0,0,0,50대,46712.0,수지구,풍덕천동,0,2,1,매장C
1034569664,1,0,66.0,0,0,0,60대,91892.0,수지구,신봉동,1,8,1,매장C
1034619776,1,0,36.0,1,0,0,30대,399766.0,기타,기타,0,22,0,매장C
1034623488,1,0,40.0,0,0,0,40대,295682.0,수지구,신봉동,0,17,1,매장D
1034656896,1,0,47.0,0,0,0,40대,327610.0,분당구,수내동,0,27,1,매장C
1034675456,1,0,40.0,0,0,0,40대,105388.0,수지구,동천동,0,7,1,매장A
1034790528,1,0,65.0,0,0,0,60대,16751.0,기타,기타,1,1,1,매장C
1034840640,1,0,47.0,0,0,0,40대,85001.0,기흥구,보정동,0,3,1,매장B
1035028096,1,0,44.0,0,0,0,40대,23356.0,수원 영통구,기타,0,1,1,매장D
1035380736,1,0,57.0,0,0,0,50대,33310.0,수지구,풍덕천동,0,5,1,매장C
1035466112,1,0,47.0,0,1,1,40대,1835504.0,수지구,풍덕천동,0,76,1,매장C
1035627584,1,0,45.0,0,0,0,40대,117737.0,수지구,상현동,0,7,1,매장B
1035751936,1,0,50.0,1,0,0,50대,508415.0,수지구,풍덕천동,0,15,1,매장C
1035777920,1,0,72.0,0,0,0,70대이상,16847.0,수지구,풍덕천동,1,1,0,매장A
1036134272,1,0,46.0,0,0,0,40대,111037.0,수지구,풍덕천동,0,4,1,매장A
1036163968,1,0,43.0,0,0,0,40대,21250.0,수지구,동천동,0,5,1,매장B
1036201088,1,0,48.0,0,0,0,40대,151279.0,기흥구,보정동,0,18,1,매장B
1036336576,1,0,52.0,1,0,0,50대,330830.0,수지구,풍덕천동,0,10,1,매장B
1036403392,1,0,44.0,0,0,0,40대,165788.0,수지구,신봉동,0,14,1,매장D
1036759744,1,0,41.0,0,0,0,40대,402697.0,수지구,신봉동,0,17,1,매장D
1036906368,1,0,37.0,0,0,0,30대,82512.0,수지구,풍덕천동,0,10,0,매장C
103700288,1,0,59.0,1,0,0,50대,851873.0,수지구,풍덕천동,0,33,1,매장C
1037078976,1,0,32.0,0,0,0,30대,14838.0,기타,기타,0,4,0,매장C
1037275712,1,1,45.0,0,0,0,40대,17038.0,수원 영통구,기타,0,1,1,매장B
1037502144,1,0,38.0,0,0,0,30대,177563.0,기흥구,동백동,0,7,0,매장B
1037607936,1,0,51.0,0,0,0,50대,127117.0,수지구,신봉동,0,15,1,매장D
1037708160,1,0,56.0,0,0,0,50대,18666.0,분당구,판교동,0,2,1,매장C
1037819520,1,0,41.0,0,0,0,40대,4977.0,수지구,상현동,0,1,1,매장B
1037945728,1,0,54.0,0,1,0,50대,117354.0,기타,기타,0,6,1,매장A
1037997696,1,0,61.0,0,0,0,60대,34460.0,수지구,동천동,1,2,1,매장A
1038044096,1,0,50.0,0,1,0,50대,85000.0,수원 영통구,기타,0,4,1,매장B
1038073792,1,0,46.0,0,0,0,40대,227299.0,수지구,풍덕천동,0,18,1,매장C
1038135040,1,0,51.0,0,0,0,50대,228389.0,수지구,상현동,0,14,1,매장B
1038166592,1,0,41.0,0,0,0,40대,146069.0,수지구,동천동,0,7,1,매장A
1038391168,1,0,44.0,0,0,0,40대,233652.0,수지구,상현동,0,13,1,매장B
1038448704,1,0,44.0,0,0,0,40대,110462.0,수지구,상현동,0,4,1,매장B
1038548928,1,0,37.0,0,0,0,30대,160714.0,수지구,풍덕천동,0,9,0,매장B
1038571200,1,0,44.0,0,0,0,40대,25270.0,수지구,동천동,0,3,1,매장A
1038591616,1,0,37.0,0,0,0,30대,248015.0,수지구,동천동,0,19,0,매장A
1038741952,0,0,49.0,0,0,0,40대,17995.0,수지구,동천동,0,1,1,매장A
1038955392,1,0,62.0,0,0,0,60대,37522.0,수지구,상현동,1,1,1,매장B
1039222656,1,0,38.0,0,0,0,30대,296832.0,수지구,상현동,0,13,0,매장B
1039235648,1,0,54.0,0,0,0,50대,41350.0,수지구,상현동,0,4,1,매장A
1039248640,1,0,37.0,0,0,0,30대,4212.0,기흥구,동백동,0,1,0,매장C
1039376704,1,0,38.0,0,0,0,30대,21059.0,화성,기타,0,2,0,매장B
1039577152,1,0,40.0,1,0,0,40대,453811.0,수지구,신봉동,0,24,1,매장C
1039597568,1,0,44.0,0,0,0,40대,203022.0,수지구,신봉동,0,6,1,매장D
1039623552,1,0,36.0,0,0,0,30대,1226471.0,수지구,성복동,0,32,0,매장D
1039677376,1,0,53.0,0,0,0,50대,21059.0,수지구,동천동,0,1,1,매장A
1039751616,1,0,49.0,0,0,0,40대,101273.0,수지구,신봉동,0,6,1,매장D
1039816576,1,0,51.0,0,0,0,50대,277399.0,분당구,정자동,0,12,1,매장A
1039853696,1,0,68.0,1,0,0,60대,495356.0,서울 강남구,기타,1,34,1,매장A
1039965056,1,0,40.0,0,0,0,40대,9955.0,수지구,풍덕천동,0,3,1,매장C
1039972480,1,0,42.0,0,1,1,40대,1930231.0,수지구,상현동,0,95,1,매장C
1040081984,1,0,43.0,0,1,0,40대,2147693.0,수지구,동천동,0,83,1,매장A
1040111680,1,0,35.0,0,0,0,30대,58198.0,처인구,역북동,0,3,0,매장C
1040210048,1,0,42.0,0,1,0,40대,2953545.0,수지구,동천동,0,72,1,매장A
1040260160,1,0,43.0,0,0,0,40대,18570.0,기타,기타,0,2,1,매장A
1040393792,1,0,37.0,0,0,0,30대,656451.0,수지구,상현동,0,39,0,매장B
1040436480,1,0,40.0,0,1,0,40대,868333.0,수지구,동천동,0,55,1,매장A
1040722304,1,0,48.0,0,0,0,40대,53986.0,수원 영통구,기타,0,2,1,매장C
1040816960,1,0,35.0,0,0,0,30대,15315.0,수지구,상현동,0,1,0,매장C
1040880064,1,0,39.0,0,1,0,30대,10338.0,수지구,성복동,0,1,0,매장D
1041203008,1,0,38.0,0,0,0,30대,49678.0,수지구,기타,0,3,0,매장A
1041319936,1,0,45.0,1,1,0,40대,430743.0,수지구,풍덕천동,0,13,1,매장B
1041633600,1,0,41.0,0,0,0,40대,25174.0,수지구,풍덕천동,0,5,1,매장C
1041722688,1,0,38.0,0,1,0,30대,388146.0,수지구,신봉동,0,39,0,매장C
1041770944,1,0,50.0,0,0,0,50대,6510.0,수지구,풍덕천동,0,1,1,매장C
1041837760,1,0,37.0,0,1,0,30대,20293.0,기타,기타,0,4,0,매장C
1041843328,1,1,67.0,0,0,0,60대,38671.0,기타,기타,1,1,1,매장D
1041917568,1,1,39.0,0,0,0,30대,127882.0,분당구,정자동,0,1,0,매장D
1041958400,1,0,47.0,1,0,0,40대,739537.0,수지구,상현동,0,28,1,매장B
1042366720,1,0,42.0,0,0,0,40대,108834.0,수지구,풍덕천동,0,7,1,매장A
1042452096,1,0,44.0,0,0,0,40대,99741.0,수지구,풍덕천동,0,2,1,매장C
1042752768,1,0,53.0,0,0,0,50대,218722.0,수지구,동천동,0,15,1,매장A
1042767616,1,0,48.0,0,1,0,40대,1287730.0,수지구,동천동,0,51,1,매장A
1042869696,1,0,40.0,0,1,0,40대,1020855.0,수지구,신봉동,0,62,1,매장D
1043070144,1,0,40.0,1,0,0,40대,401451.0,수지구,상현동,0,12,1,매장B
1043079424,1,0,40.0,0,1,0,40대,1094594.0,수지구,동천동,0,63,1,매장A
104353600,1,1,69.0,0,0,0,60대,593563.0,수지구,상현동,1,37,1,매장B
104355456,1,0,48.0,0,0,0,40대,135732.0,수지구,신봉동,0,2,1,매장C
1043565696,1,0,51.0,0,0,0,50대,23930.0,기흥구,보정동,0,3,1,매장B
1043571264,1,0,41.0,0,0,0,40대,10338.0,수지구,신봉동,0,1,1,매장D
1043647360,1,0,45.0,0,0,0,40대,62793.0,기타,기타,0,6,1,매장C
1043766144,1,0,44.0,0,0,0,40대,17517.0,수지구,풍덕천동,0,2,1,매장B
1043857088,1,0,57.0,0,0,0,50대,15890.0,기타,기타,0,1,1,매장C
1043914624,1,0,57.0,0,0,0,50대,298076.0,수지구,풍덕천동,0,8,1,매장C
1044241280,1,0,42.0,0,0,0,40대,63366.0,수지구,동천동,0,7,1,매장A
1044365632,1,0,46.0,0,0,0,40대,8806.0,수지구,풍덕천동,0,3,1,매장C
1044441728,1,0,44.0,0,0,0,40대,3255.0,수원 장안구,기타,0,1,1,매장A
1044606912,1,0,42.0,0,0,0,40대,29674.0,수지구,풍덕천동,0,2,1,매장B
1044681152,1,0,48.0,0,0,0,40대,7466.0,기타,기타,0,1,1,매장C
1044818496,1,0,75.0,0,0,0,70대이상,230784.0,기타,기타,1,14,0,매장A
1044846336,1,0,43.0,0,0,0,40대,248600.0,수지구,상현동,0,7,1,매장C
1044946560,1,0,52.0,0,0,0,50대,18761.0,분당구,정자동,0,1,1,매장C
1044965120,1,0,43.0,0,0,0,40대,144061.0,기타,기타,0,15,1,매장C
1045137728,1,0,48.0,0,0,0,40대,7658.0,수지구,풍덕천동,0,1,1,매장B
1045172992,1,1,39.0,0,0,0,30대,20867.0,수지구,상현동,0,1,0,매장C
1045185984,1,0,39.0,0,0,0,30대,120225.0,기타,기타,0,12,0,매장B
1045401280,0,0,57.0,0,0,0,50대,217189.0,수지구,신봉동,0,9,1,매장D
1045820736,1,0,36.0,0,0,0,30대,216902.0,수지구,동천동,0,4,0,매장C
1045945088,1,0,44.0,0,0,0,40대,144441.0,수지구,동천동,0,10,1,매장A
1046088000,1,0,74.0,0,0,0,70대이상,96104.0,수지구,동천동,1,3,0,매장A
1046097280,1,0,39.0,0,0,0,30대,126066.0,수지구,신봉동,0,7,0,매장A
1046156672,1,0,40.0,0,0,0,40대,21059.0,수지구,동천동,0,2,1,매장A
1046214208,1,0,42.0,0,0,0,40대,26993.0,수지구,성복동,0,1,1,매장D
1046219776,1,0,35.0,0,0,0,30대,85191.0,분당구,수내동,0,4,0,매장B
104663552,1,0,60.0,0,0,0,60대,909251.0,수지구,상현동,1,38,1,매장B
1046735744,1,0,62.0,0,0,0,60대,252701.0,수지구,상현동,1,16,1,매장B
1046748736,0,0,48.0,0,0,0,40대,4020.0,수지구,풍덕천동,0,1,1,매장C
1046763584,1,0,45.0,0,0,0,40대,67484.0,분당구,수내동,0,3,1,매장D
104678400,1,0,57.0,0,0,0,50대,342298.0,수지구,풍덕천동,0,13,1,매장B
104683968,1,0,72.0,0,0,1,70대이상,1557814.0,수지구,풍덕천동,1,109,0,매장C
1046871232,1,1,42.0,0,0,0,40대,42117.0,기타,기타,0,2,1,매장A
1047168192,1,0,64.0,1,0,0,60대,945207.0,수지구,성복동,1,34,1,매장B
1047184896,1,0,40.0,0,0,0,40대,457948.0,수지구,풍덕천동,0,39,1,매장C
1047253568,1,0,52.0,0,0,0,50대,226473.0,분당구,수내동,0,25,1,매장D
1047255424,1,0,44.0,0,0,0,40대,18761.0,기타,기타,0,1,1,매장D
1047351936,1,0,43.0,0,0,0,40대,49582.0,수지구,성복동,0,4,1,매장D
104735936,1,0,70.0,1,0,0,70대이상,906378.0,수지구,신봉동,1,15,0,매장D
1047426176,1,0,39.0,0,0,0,30대,104622.0,수지구,풍덕천동,0,6,0,매장C
1047496704,1,1,69.0,0,0,0,60대,65952.0,수지구,신봉동,1,7,1,매장D
104754496,1,0,56.0,1,0,0,50대,790655.0,수지구,동천동,0,25,1,매장A
1047680448,1,0,35.0,0,0,0,30대,33311.0,수지구,상현동,0,2,0,매장B
1047977408,1,0,54.0,0,0,0,50대,138508.0,기흥구,마북동,0,7,1,매장B
104800896,1,0,67.0,0,0,0,60대,308987.0,수지구,상현동,1,13,1,매장B
1048112896,1,0,39.0,0,0,0,30대,12731.0,수지구,풍덕천동,0,2,0,매장A
1048124032,1,0,40.0,0,0,0,40대,7849.0,수원 영통구,기타,0,1,1,매장D
1048164864,1,0,72.0,0,0,0,70대이상,622664.0,수지구,풍덕천동,1,34,0,매장C
1048363456,1,0,36.0,0,0,0,30대,134008.0,수지구,동천동,0,4,0,매장A
104871424,1,0,64.0,0,0,0,60대,17995.0,기흥구,마북동,1,1,1,매장C
1048925824,1,0,42.0,0,0,0,40대,55614.0,수지구,신봉동,0,2,1,매장D
1049232064,1,0,49.0,0,0,0,40대,262464.0,수지구,풍덕천동,0,4,1,매장C
1049465920,1,0,44.0,0,0,0,40대,180816.0,수지구,풍덕천동,0,17,1,매장C
1049686784,1,0,40.0,0,1,0,40대,939761.0,수지구,풍덕천동,0,59,1,매장C
1049727616,1,1,39.0,0,0,0,30대,101559.0,수지구,풍덕천동,0,10,0,매장C
1049946624,1,0,47.0,1,0,0,40대,595573.0,수지구,동천동,0,25,1,매장A
1050169344,1,0,68.0,0,0,0,60대,47574.0,수지구,동천동,1,5,1,매장A
1050212032,1,0,75.0,0,0,0,70대이상,333300.0,수지구,동천동,1,14,0,매장A
1050228736,1,0,43.0,0,0,0,40대,63559.0,수지구,풍덕천동,0,3,1,매장B
1050286272,1,0,53.0,0,0,0,50대,3637.0,기타,기타,0,1,1,매장C
1050419904,1,0,36.0,0,0,0,30대,79065.0,수지구,풍덕천동,0,6,0,매장C
1050496000,1,0,49.0,0,0,0,40대,15315.0,수지구,죽전동,0,1,1,매장C
105060736,0,0,57.0,0,0,0,50대,27759.0,수지구,신봉동,0,1,1,매장C
1050668608,1,0,40.0,0,0,0,40대,596072.0,수지구,신봉동,0,19,1,매장C
1050711296,1,0,34.0,0,0,0,30대,14741.0,기흥구,청덕동,0,1,0,매장A
105071872,1,0,78.0,0,0,0,70대이상,1510854.0,분당구,수내동,1,46,0,매장D
1050737280,1,0,51.0,0,0,0,50대,527706.0,수지구,풍덕천동,0,23,1,매장C
1050750272,1,0,39.0,0,0,0,30대,122139.0,수지구,풍덕천동,0,9,0,매장B
1051099200,1,0,50.0,0,1,0,50대,1351674.0,분당구,수내동,0,60,1,매장B
1051138176,1,0,33.0,0,0,0,30대,209840.0,기타,기타,0,20,0,매장C
1051308928,1,0,41.0,0,0,0,40대,8615.0,기흥구,보정동,0,1,1,매장C
1051694976,1,0,69.0,0,0,0,60대,61836.0,수지구,신봉동,1,6,1,매장D
1051836032,1,0,69.0,0,0,0,60대,410165.0,수지구,상현동,1,34,1,매장B
1051939968,1,0,46.0,0,1,1,40대,2343714.0,수지구,상현동,0,137,1,매장B
1052012352,1,0,40.0,0,0,0,40대,43074.0,수지구,풍덕천동,0,3,1,매장B
1052060608,1,0,48.0,0,0,0,40대,249972.0,수지구,풍덕천동,0,9,1,매장C
1052064320,1,0,86.0,0,0,0,70대이상,801811.0,수지구,풍덕천동,1,44,0,매장C
1052101440,1,0,46.0,1,0,0,40대,398104.0,수지구,죽전동,0,19,1,매장B
1052526464,1,1,39.0,0,0,0,30대,31110.0,분당구,구미동,0,6,0,매장A
1052641536,1,0,34.0,0,0,0,30대,99261.0,서울 송파구,기타,0,14,0,매장C
1052858688,1,0,31.0,0,0,0,30대,44224.0,수지구,동천동,0,12,0,매장A
1053400640,1,0,32.0,0,0,0,30대,39245.0,수지구,신봉동,0,1,0,매장D
1053473024,1,0,43.0,0,0,0,40대,5935.0,수지구,동천동,0,1,1,매장A
1053499008,1,0,44.0,0,0,0,40대,168048.0,수지구,성복동,0,3,1,매장B
1053627072,1,1,46.0,0,0,0,40대,46138.0,기타,기타,0,1,1,매장A
1053834944,1,0,44.0,0,0,0,40대,39629.0,서울 송파구,기타,0,5,1,매장C
1054029824,1,0,43.0,0,0,0,40대,70833.0,수지구,동천동,0,1,1,매장A
1054053952,1,0,60.0,0,0,0,60대,50924.0,수지구,동천동,1,1,1,매장A
1054163456,1,0,38.0,0,0,0,30대,88829.0,수지구,죽전동,0,2,0,매장A
1054293376,1,0,58.0,0,0,0,50대,232025.0,수지구,성복동,0,5,1,매장B
1054317504,1,0,43.0,0,0,0,40대,278793.0,수지구,풍덕천동,0,16,1,매장C
1054410304,1,0,39.0,0,0,0,30대,97539.0,수지구,신봉동,0,7,0,매장D
1054595904,1,0,37.0,0,0,0,30대,36757.0,기타,기타,0,3,0,매장A
1054803776,1,0,53.0,0,1,0,50대,154215.0,수지구,풍덕천동,0,6,1,매장C
1054805632,1,0,50.0,0,0,0,50대,324686.0,수지구,풍덕천동,0,15,1,매장C
1054961536,1,1,50.0,0,0,0,50대,339139.0,수지구,풍덕천동,0,14,1,매장C
1055243648,1,0,44.0,0,0,0,40대,24696.0,수지구,상현동,0,3,1,매장B
1055312320,1,1,28.0,0,0,0,20대이하,41925.0,기타,기타,0,3,0,매장B
1055588864,1,0,60.0,0,0,0,60대,1458334.0,수지구,동천동,1,70,1,매장C
1055971200,1,0,44.0,0,1,0,40대,514735.0,수지구,풍덕천동,0,48,1,매장C
1055976768,1,0,75.0,0,0,0,70대이상,56858.0,수지구,동천동,1,5,0,매장A
1056167936,1,0,38.0,0,1,0,30대,2524233.0,수지구,신봉동,0,63,0,매장D
1056193920,1,0,34.0,0,0,0,30대,17421.0,수지구,성복동,0,2,0,매장A
1056297856,1,0,61.0,0,0,0,60대,13784.0,수지구,풍덕천동,1,2,1,매장A
1056303424,1,0,56.0,1,0,0,50대,983721.0,수지구,동천동,0,33,1,매장A
1056314560,1,0,69.0,0,0,0,60대,17421.0,수지구,풍덕천동,1,1,1,매장B
1056318272,1,0,49.0,0,0,0,40대,222837.0,수지구,풍덕천동,0,25,1,매장C
105634240,1,0,59.0,0,0,0,50대,102421.0,수지구,풍덕천동,0,8,1,매장A
1056394368,1,0,39.0,0,1,0,30대,1203440.0,수지구,풍덕천동,0,72,0,매장C
1056489024,1,0,41.0,0,0,0,40대,70833.0,기흥구,보정동,0,4,1,매장B
1056596672,1,0,36.0,0,0,0,30대,126161.0,수지구,동천동,0,7,0,매장A
1056819392,1,0,62.0,0,0,0,60대,4020.0,기타,기타,1,1,1,매장C
1056847232,1,1,38.0,0,0,0,30대,13975.0,수지구,풍덕천동,0,3,0,매장C
1057253696,0,0,56.0,0,0,0,50대,242776.0,수지구,풍덕천동,0,24,1,매장C
1057430016,1,0,81.0,0,0,0,70대이상,16273.0,수지구,죽전동,1,1,0,매장C
1057454144,1,0,53.0,0,0,0,50대,130468.0,수지구,풍덕천동,0,6,1,매장C
1057554368,1,0,48.0,1,0,0,40대,337433.0,수지구,신봉동,0,16,1,매장C
105756736,1,0,68.0,1,0,0,60대,472765.0,수지구,풍덕천동,1,15,1,매장B
1057615616,1,0,69.0,0,0,0,60대,112568.0,수지구,풍덕천동,1,1,1,매장C
1057619328,1,0,73.0,0,0,0,70대이상,1559670.0,수지구,상현동,1,64,0,매장B
1057712128,1,0,38.0,0,0,0,30대,161095.0,수지구,상현동,0,9,0,매장B
1057814208,1,0,51.0,0,0,0,50대,221691.0,수지구,상현동,0,15,1,매장B
1057838336,1,0,45.0,0,1,0,40대,13784.0,수지구,풍덕천동,0,1,1,매장C
1058061056,1,0,37.0,0,0,0,30대,28717.0,분당구,수내동,0,2,0,매장A
1058291200,1,0,40.0,1,0,0,40대,777824.0,기타,기타,0,27,1,매장B
1058311616,1,0,61.0,0,0,0,60대,5743.0,수지구,상현동,1,1,1,매장A
1058319040,1,0,83.0,0,0,0,70대이상,191420.0,수지구,풍덕천동,1,17,0,매장C
1058345024,1,0,37.0,0,0,0,30대,105963.0,수지구,상현동,0,14,0,매장B
1058411840,1,0,34.0,0,0,0,30대,121565.0,수지구,풍덕천동,0,3,0,매장C
1058582592,1,0,41.0,0,0,0,40대,4212.0,수지구,성복동,0,1,1,매장B
1058584448,1,0,48.0,0,0,0,40대,59538.0,수지구,풍덕천동,0,5,1,매장C
1058985344,1,0,40.0,0,0,0,40대,47381.0,수지구,상현동,0,4,1,매장B
1059365824,1,0,58.0,0,0,0,50대,127117.0,수지구,성복동,0,12,1,매장D
1059376960,1,0,61.0,0,0,0,60대,681023.0,수지구,풍덕천동,1,33,1,매장C
1059538432,1,0,36.0,0,0,0,30대,15315.0,수지구,상현동,0,1,0,매장B
1059544000,1,0,50.0,0,1,1,50대,596049.0,수지구,동천동,0,76,1,매장A
1059790848,1,0,42.0,0,0,0,40대,119842.0,수지구,풍덕천동,0,7,1,매장C
1059900352,1,0,52.0,0,0,0,50대,96488.0,수지구,풍덕천동,0,7,1,매장B
1060098944,1,0,37.0,0,0,0,30대,117256.0,서울 강남구,기타,0,9,0,매장C
1060110080,1,1,48.0,0,0,0,40대,74854.0,기타,기타,0,7,1,매장A
1060381056,1,0,41.0,0,0,0,40대,15315.0,기타,기타,0,1,1,매장B
1060499840,1,0,47.0,0,0,0,40대,14550.0,수지구,풍덕천동,0,1,1,매장B
